Sample,Year,Treatment,Functional,Native,Common,Scientific,Cover
33,2012,Treated,Shrub,Native,False mesquite,Calliandra eriophylla,6.333333333333333
33,2012,Treated,Shrub,Native,Snakeweed,Gutierrezia sarothrae,0.4166666666666667
33,2012,Treated,Shrub,Unknown native status,Rabbitbrush,NA,6.666666666666667
33,2012,Treated,Tree,Native,Velvet mesquite,Prosopis velutina,52.083333333333336
34,2012,Treated,Perennial forb,Invasive,Spreading fantails,Sida abutifolia,0.16666666666666666
34,2012,Treated,Perennial grass,Native,Plains bristlegrass,Setaria vulpiseta,0.08333333333333333
34,2012,Treated,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,0.4166666666666667
34,2012,Treated,Perennial grass,Unknown native status,"Unknown perennial grass, C13",NA,0.08333333333333333
34,2012,Treated,Shrub,Native,False mesquite,Calliandra eriophylla,47.083333333333336
34,2012,Treated,Shrub,Native,Hedgehog cactus,Echinocereus,0.08333333333333333
34,2012,Treated,Shrub,Native,Snakeweed,Gutierrezia sarothrae,0.8333333333333334
34,2012,Treated,Tree,Native,Velvet mesquite,Prosopis velutina,6.333333333333333
35,2012,Treated,Annual grass,Native,Feather fingergrass,Chloris virgata,0.08333333333333333
35,2012,Treated,Annual grass,Native,Needle grama,Bouteloua aristidoides,0.16666666666666666
35,2012,Treated,Annual grass,Unknown native status,Brown panic,Panicum,0.16666666666666666
35,2012,Treated,Perennial forb,Invasive,Spreading fantails,Sida abutifolia,0.08333333333333333
35,2012,Treated,Perennial forb,Unknown native status,"Unknown perennial forb, C13",NA,0.5
35,2012,Treated,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,0.08333333333333333
35,2012,Treated,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,0.4166666666666667
35,2012,Treated,Shrub,Native,False mesquite,Calliandra eriophylla,37.916666666666664
35,2012,Treated,Shrub,Native,Snakeweed,Gutierrezia sarothrae,3
36,2012,Treated,Annual grass,Native,Feather fingergrass,Chloris virgata,0.08333333333333333
36,2012,Treated,Annual grass,Native,Needle grama,Bouteloua aristidoides,0.4166666666666667
36,2012,Treated,Annual grass,Unknown native status,Brown panic,Panicum,0.5833333333333334
36,2012,Treated,Perennial forb,Invasive,Spreading fantails,Sida abutifolia,0.16666666666666666
36,2012,Treated,Perennial forb,Native,Arizona blue eyes,Evolvulus arizonicus,0.08333333333333333
36,2012,Treated,Perennial forb,Native,Buckwheat,Eriogonum polycladon,0.08333333333333333
36,2012,Treated,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,0.4166666666666667
36,2012,Treated,Perennial grass,Native,Cane beardgrass,Bothriochloa barbinodis,2.5833333333333335
36,2012,Treated,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,0.5833333333333334
36,2012,Treated,Perennial grass,Unknown native status,"Unknown perennial grass, C13",NA,0.08333333333333333
36,2012,Treated,Shrub,Native,False mesquite,Calliandra eriophylla,40
36,2012,Treated,Shrub,Native,Snakeweed,Gutierrezia sarothrae,1.3333333333333333
37,2012,Treated,Annual grass,Unknown native status,Brown panic,Panicum,0.16666666666666666
37,2012,Treated,Annual grass,Unknown native status,Cupgrass,Eriochloa acuminata,0.4166666666666667
37,2012,Treated,Perennial forb,Native,Arizona blue eyes,Evolvulus arizonicus,0.08333333333333333
37,2012,Treated,Perennial forb,Native,Buckwheat,Eriogonum,0.08333333333333333
37,2012,Treated,Perennial forb,Native,Ragweed,Ambrosia confertiflora,0.25
37,2012,Treated,Perennial grass,Native,Bush muhly,Muhlenbergia porteri,6.25
37,2012,Treated,Perennial grass,Native,Cane beardgrass,Bothriochloa barbinodis,0.20833333333333337
37,2012,Treated,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,5
37,2012,Treated,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,0.4166666666666667
37,2012,Treated,Shrub,Native,Brickellia,Brickellia coulteri,2.9166666666666665
37,2012,Treated,Shrub,Native,Desert zinnia,Zinnia acerosa,2.5
37,2012,Treated,Shrub,Native,False mesquite,Calliandra eriophylla,19.583333333333332
37,2012,Treated,Tree,Native,Velvet mesquite,Prosopis velutina,5
38,2012,Treated,Annual grass,Unknown native status,Brown panic,Panicum,0.08333333333333333
38,2012,Treated,Perennial forb,Native,Arizona blue eyes,Evolvulus arizonicus,0.08333333333333333
38,2012,Treated,Perennial forb,Native,Ayenia,Ayenia microphylla,0.4166666666666667
38,2012,Treated,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,2.5
38,2012,Treated,Perennial grass,Native,Arizona cottontop,Digitaria californica,0.8333333333333334
38,2012,Treated,Perennial grass,Native,Plains bristlegrass,Setaria vulpiseta,0.4166666666666667
38,2012,Treated,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,0.8333333333333334
38,2012,Treated,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,0.5
38,2012,Treated,Shrub,Native,Brickellia,Brickellia coulteri,3.3333333333333335
38,2012,Treated,Shrub,Native,False mesquite,Calliandra eriophylla,6.25
38,2012,Treated,Shrub,Native,Snakeweed,Gutierrezia sarothrae,0.4166666666666667
38,2012,Treated,Tree,Native,Velvet mesquite,Prosopis velutina,65.83333333333333
39,2012,Treated,Annual grass,Unknown native status,Brown panic,Panicum,0.16666666666666666
39,2012,Treated,Perennial forb,Native,Ragweed,Ambrosia confertiflora,0.25
39,2012,Treated,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,0.08333333333333333
39,2012,Treated,Perennial grass,Native,Cane beardgrass,Bothriochloa barbinodis,2.5833333333333335
39,2012,Treated,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,7.916666666666667
39,2012,Treated,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,3
39,2012,Treated,Shrub,Native,Desert zinnia,Zinnia acerosa,0.08333333333333333
39,2012,Treated,Shrub,Native,False mesquite,Calliandra eriophylla,6.666666666666667
39,2012,Treated,Shrub,Native,Snakeweed,Gutierrezia sarothrae,1.3333333333333333
40,2012,Treated,Annual grass,Native,Needle grama,Bouteloua aristidoides,0.08333333333333333
40,2012,Treated,Annual grass,Unknown native status,Brown panic,Panicum,0.5
40,2012,Treated,Perennial forb,Invasive,Spreading fantails,Sida abutifolia,0.4166666666666667
40,2012,Treated,Perennial forb,Native,Arizona blue eyes,Evolvulus arizonicus,0.4166666666666667
40,2012,Treated,Perennial forb,Native,Ayenia,Ayenia microphylla,0.8333333333333334
40,2012,Treated,Perennial forb,Native,Ragweed,Ambrosia confertiflora,0.08333333333333333
40,2012,Treated,Perennial grass,Native,Cane beardgrass,Bothriochloa barbinodis,2.5833333333333335
40,2012,Treated,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,6.333333333333333
40,2012,Treated,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,5.083333333333333
40,2012,Treated,Shrub,Native,Desert zinnia,Zinnia acerosa,0.4166666666666667
40,2012,Treated,Shrub,Native,False mesquite,Calliandra eriophylla,22.083333333333332
40,2012,Treated,Shrub,Native,Snakeweed,Gutierrezia sarothrae,19.333333333333332
40,2012,Treated,Tree,Native,Velvet mesquite,Prosopis velutina,13.333333333333334
41,2012,Treated,Annual grass,Unknown native status,Brown panic,Panicum,0.5
41,2012,Treated,Perennial forb,Invasive,Spreading fantails,Sida abutifolia,0.25
41,2012,Treated,Perennial forb,Native,Ayenia,Ayenia microphylla,0.08333333333333333
41,2012,Treated,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,0.4166666666666667
41,2012,Treated,Perennial grass,Native,Arizona cottontop,Digitaria californica,0.8333333333333334
41,2012,Treated,Perennial grass,Native,Plains bristlegrass,Setaria vulpiseta,1.25
41,2012,Treated,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,1.25
41,2012,Treated,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,6.25
41,2012,Treated,Perennial grass,Unknown native status,"Unknown perennial grass, C13",NA,2.5
41,2012,Treated,Shrub,Native,False mesquite,Calliandra eriophylla,40.416666666666664
41,2012,Treated,Shrub,Native,Snakeweed,Gutierrezia sarothrae,0.5833333333333334
41,2012,Treated,Tree,Native,Velvet mesquite,Prosopis velutina,41
42,2012,Treated,Annual grass,Unknown native status,Annual grass (year summed),NA,3
42,2012,Treated,Perennial grass,Unknown native status,"Unknown perennial grass, C13",NA,13
42,2012,Treated,Shrub,Native,False mesquite,Calliandra eriophylla,35.833333333333336
42,2012,Treated,Tree,Native,Velvet mesquite,Prosopis velutina,0.4166666666666667
43,2012,Treated,Perennial grass,Native,Bush muhly,Muhlenbergia porteri,16.666666666666668
43,2012,Treated,Shrub,Native,Desert zinnia,Zinnia acerosa,6.666666666666667
43,2012,Treated,Shrub,Native,False mesquite,Calliandra eriophylla,9.166666666666666
43,2012,Treated,Tree,Native,Velvet mesquite,Prosopis velutina,2.9166666666666665
44,2012,Treated,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,0.08333333333333333
44,2012,Treated,Perennial grass,Native,Arizona cottontop,Digitaria californica,0.8333333333333334
44,2012,Treated,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,11.25
44,2012,Treated,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,0.8333333333333334
44,2012,Treated,Perennial grass,Unknown native status,"Unknown perennial grass, C13",NA,1.25
44,2012,Treated,Shrub,Native,Desert zinnia,Zinnia acerosa,0.4166666666666667
44,2012,Treated,Shrub,Native,False mesquite,Calliandra eriophylla,21.666666666666668
44,2012,Treated,Tree,Native,Velvet mesquite,Prosopis velutina,2.5
45,2012,Treated,Annual grass,Unknown native status,Annual grass (year summed),NA,0.08333333333333333
45,2012,Treated,Perennial forb,Native,Ragweed,Ambrosia confertiflora,0.5833333333333334
45,2012,Treated,Perennial grass,Native,Arizona cottontop,Digitaria californica,7.083333333333333
45,2012,Treated,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,15.416666666666666
45,2012,Treated,Shrub,Native,Desert zinnia,Zinnia acerosa,2.5
45,2012,Treated,Shrub,Native,False mesquite,Calliandra eriophylla,11.25
45,2012,Treated,Shrub,Native,Snakeweed,Gutierrezia sarothrae,8.75
46,2012,Treated,Perennial forb,Native,Ragweed,Ambrosia confertiflora,0.5
46,2012,Treated,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,9.791666666666666
46,2012,Treated,Perennial grass,Native,Arizona cottontop,Digitaria californica,3.3333333333333335
46,2012,Treated,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,8.541666666666666
46,2012,Treated,Shrub,Native,Snakeweed,Gutierrezia sarothrae,0.9166666666666666
46,2012,Treated,Tree,Native,Velvet mesquite,Prosopis velutina,36.666666666666664
47,2012,Treated,Annual grass,Unknown native status,Annual grass (year summed),NA,0.08333333333333333
47,2012,Treated,Perennial forb,Native,Ragweed,Ambrosia confertiflora,3
47,2012,Treated,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,5.729166666666667
47,2012,Treated,Perennial grass,Native,Plains bristlegrass,Setaria vulpiseta,2.6041666666666665
47,2012,Treated,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,5.729166666666667
47,2012,Treated,Perennial grass,Native,Tanglehead,Heteropogon contortus,2.6041666666666665
47,2012,Treated,Perennial grass,Unknown native status,"Unknown perennial grass, C13",NA,2.5
47,2012,Treated,Shrub,Native,False mesquite,Calliandra eriophylla,2.5
47,2012,Treated,Tree,Native,Velvet mesquite,Prosopis velutina,59.166666666666664
48,2012,Treated,Annual grass,Native,Sixweek threeawn,Aristida adscensionis,0.4166666666666667
48,2012,Treated,Perennial forb,Native,Ragweed,Ambrosia confertiflora,2.5
48,2012,Treated,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,19.166666666666668
48,2012,Treated,Perennial grass,Native,Arizona cottontop,Digitaria californica,3.125
48,2012,Treated,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,4.375
48,2012,Treated,Perennial grass,Native,Tanglehead,Heteropogon contortus,1.6666666666666667
48,2012,Treated,Shrub,Native,Desert zinnia,Zinnia acerosa,8.75
48,2012,Treated,Shrub,Native,False mesquite,Calliandra eriophylla,11.25
48,2012,Treated,Shrub,Native,Snakeweed,Gutierrezia sarothrae,6.25
48,2012,Treated,Tree,Native,Velvet mesquite,Prosopis velutina,16.666666666666668
49,2012,Control,Annual grass,Unknown native status,Annual grass (year summed),NA,0.4166666666666667
49,2012,Control,Perennial forb,Invasive,Spreading fantails,Sida abutifolia,0.08333333333333333
49,2012,Control,Perennial forb,Native,Ragweed,Ambrosia confertiflora,1.8333333333333333
49,2012,Control,Perennial grass,Native,Cane beardgrass,Bothriochloa barbinodis,0.4166666666666667
49,2012,Control,Perennial grass,Native,Fluffgrass,Erioneuron pulchellum,0.08333333333333333
49,2012,Control,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,10
49,2012,Control,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,0.4166666666666667
49,2012,Control,Perennial grass,Native,Tanglehead,Heteropogon contortus,2.5
49,2012,Control,Shrub,Native,Desert zinnia,Zinnia acerosa,0.4166666666666667
49,2012,Control,Shrub,Native,False mesquite,Calliandra eriophylla,1.4166666666666667
49,2012,Control,Shrub,Native,Snakeweed,Gutierrezia sarothrae,0.08333333333333333
49,2012,Control,Tree,Native,Foothill palo verde,Parkinsonia microphylla,0.4166666666666667
49,2012,Control,Tree,Native,Velvet mesquite,Prosopis velutina,0.4166666666666667
50,2012,Control,Annual grass,Unknown native status,Annual panic,Panicum,0.5833333333333334
50,2012,Control,Annual grass,Unknown native status,Brown panic,Panicum,0.4166666666666667
50,2012,Control,Perennial forb,Invasive,Spreading fantails,Sida abutifolia,3
50,2012,Control,Perennial forb,Native,Arizona blue eyes,Evolvulus arizonicus,0.08333333333333333
50,2012,Control,Perennial forb,Native,Buckwheat,Eriogonum inflatum,0.08333333333333333
50,2012,Control,Perennial forb,Native,Ragweed,Ambrosia confertiflora,0.16666666666666666
50,2012,Control,Perennial forb,Native,Slender janusia,Janusia gracilis,0.16666666666666666
50,2012,Control,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,2.9166666666666665
50,2012,Control,Perennial grass,Native,Arizona cottontop,Digitaria californica,0.4166666666666667
50,2012,Control,Perennial grass,Native,Bush muhly,Muhlenbergia porteri,0.4166666666666667
50,2012,Control,Perennial grass,Native,Cane beardgrass,Bothriochloa barbinodis,0.5
50,2012,Control,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,17.916666666666668
50,2012,Control,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,0.08333333333333333
50,2012,Control,Shrub,Native,Burroweed,Isocoma tenuisecta,0.4166666666666667
50,2012,Control,Shrub,Native,False mesquite,Calliandra eriophylla,5.083333333333333
50,2012,Control,Shrub,Native,Snakeweed,Gutierrezia sarothrae,2.9166666666666665
50,2012,Control,Tree,Native,Velvet mesquite,Prosopis velutina,14.166666666666666
51,2012,Control,Annual grass,Unknown native status,Annual panic,Panicum,0.08333333333333333
51,2012,Control,Annual grass,Unknown native status,Brown panic,Panicum,0.4166666666666667
51,2012,Control,Perennial forb,Invasive,Spreading fantails,Sida abutifolia,5
51,2012,Control,Perennial forb,Native,Arizona blue eyes,Evolvulus arizonicus,0.08333333333333333
51,2012,Control,Perennial forb,Native,Ragweed,Ambrosia confertiflora,0.08333333333333333
51,2012,Control,Perennial forb,Native,Slender janusia,Janusia gracilis,0.4166666666666667
51,2012,Control,Perennial grass,Native,Bush muhly,Muhlenbergia porteri,0.4166666666666667
51,2012,Control,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,5.916666666666667
51,2012,Control,Perennial grass,Native,Tanglehead,Heteropogon contortus,0.4166666666666667
51,2012,Control,Shrub,Native,Burroweed,Isocoma tenuisecta,0.08333333333333333
51,2012,Control,Shrub,Native,Snakeweed,Gutierrezia sarothrae,0.4166666666666667
51,2012,Control,Tree,Native,Velvet mesquite,Prosopis velutina,45.916666666666664
52,2012,Control,Annual grass,Unknown native status,Annual panic,Panicum,0.25
52,2012,Control,Perennial forb,Invasive,Spreading fantails,Sida abutifolia,1
52,2012,Control,Perennial forb,Native,Arizona blue eyes,Evolvulus arizonicus,0.5
52,2012,Control,Perennial forb,Native,Ragweed,Ambrosia confertiflora,0.16666666666666666
52,2012,Control,Perennial forb,Native,Slender janusia,Janusia gracilis,0.08333333333333333
52,2012,Control,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,2.9166666666666665
52,2012,Control,Perennial grass,Native,Arizona cottontop,Digitaria californica,0.4166666666666667
52,2012,Control,Perennial grass,Native,Cane beardgrass,Bothriochloa barbinodis,0.5
52,2012,Control,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,0.4166666666666667
52,2012,Control,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,0.4166666666666667
52,2012,Control,Shrub,Native,False mesquite,Calliandra eriophylla,21.333333333333332
52,2012,Control,Shrub,Native,Snakeweed,Gutierrezia sarothrae,0.5833333333333334
52,2012,Control,Tree,Native,Velvet mesquite,Prosopis velutina,0.08333333333333333
53,2012,Control,Perennial forb,Invasive,Spreading fantails,Sida abutifolia,0.5
53,2012,Control,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,0.08333333333333333
53,2012,Control,Perennial grass,Native,Cane beardgrass,Bothriochloa barbinodis,0.4166666666666667
53,2012,Control,Perennial grass,Native,Plains bristlegrass,Setaria vulpiseta,0.8333333333333334
53,2012,Control,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,1.3333333333333333
